,CIK,FILING_DATE,ACC_NUM
1921,772406,20030806,0001193125-03-030100
1922,772406,20031105,0001193125-03-073477
1923,773141,20030506,0000773141-03-000003
1924,773141,20030814,0000773141-03-000008
1925,773141,20031113,0000773141-03-000012
1926,773840,20030509,0000950117-03-002001
1927,773840,20030808,0000950117-03-003488
1928,773840,20031107,0000950117-03-004744
1929,775158,20030129,0000897069-03-000107
1930,775158,20030502,0000897069-03-000543
1931,775158,20030731,0000897069-03-000828
1932,775368,20030515,0000950123-03-006027
1933,775368,20030813,0000950123-03-009385
1934,775368,20031113,0000950123-03-012605
1935,776867,20030509,0001047469-03-017670
1936,776867,20031104,0001047469-03-035972
1937,776901,20030512,0001104659-03-009127
1938,776901,20030812,0001104659-03-017800
1939,776901,20031113,0000950135-03-005645
1940,779152,20030214,0000926236-03-000023
1941,779152,20030515,0000926236-03-000070
1942,779152,20031112,0000926236-03-000168
1943,779544,20030211,0000950117-03-000513
1944,779544,20030513,0000950117-03-002064
1945,779544,20030812,0000950117-03-003521
1946,780571,20030509,0001032210-03-000794
1947,780571,20030813,0001193125-03-035546
1948,780571,20031113,0001193125-03-080001
1949,783280,20030513,0001104659-03-009506
1950,783280,20030812,0001104659-03-017663
1951,783280,20031112,0001104659-03-025734
1952,783324,20030514,0001047469-03-018326
1953,783324,20030812,0001047469-03-027234
1954,783324,20031112,0001047469-03-036994
1955,783325,20030501,0000107815-03-000022
1956,783325,20030801,0000107815-03-000054
1957,783325,20031031,0000107815-03-000081
1958,783412,20030214,0000898430-03-001494
1959,783412,20030515,0000898430-03-003047
1960,783412,20030814,0001193125-03-037392
1961,784199,20030505,0000914062-03-000389
1962,784199,20030805,0000914062-03-000582
1963,784199,20031113,0000914062-03-000782
1964,784539,20030516,0000784539-03-000025
1965,784539,20030815,0000784539-03-000030
1966,784539,20031114,0000784539-03-000035
1967,784977,20030515,0000784977-03-000010
1968,784977,20030813,0000784977-03-000017
1969,784977,20031112,0000784977-03-000021
1970,785557,20030219,0000950123-03-001743
1971,785786,20030213,0000950134-03-002386
1972,785786,20030515,0000950134-03-008098
1973,785786,20030814,0000950134-03-011762
1974,785956,20030122,0000785956-03-000002
1975,785956,20030422,0000785956-03-000004
1976,785956,20030722,0000785956-03-000007
1977,786947,20030520,0000950123-03-006301
1978,786947,20031119,0000950123-03-012943
1979,787253,20030206,0001021408-03-001993
1980,787253,20030514,0000898430-03-002985
1981,787253,20031105,0001193125-03-073501
1982,788329,20030210,0000897069-03-000156
1983,788329,20030512,0000897069-03-000562
1984,788329,20030811,0000897069-03-000870
1985,789019,20030131,0001032210-03-000121
1986,789019,20030512,0001032210-03-000809
1987,789019,20031113,0001193125-03-080353
1988,789460,20030509,0001021408-03-007354
1989,789460,20031106,0001193125-03-074194
1990,789570,20030514,0001047469-03-018512
1991,789570,20030812,0001104659-03-017723
1992,789570,20031112,0001104659-03-025400
1993,789933,20030514,0000789933-03-000003
1994,789933,20030813,0000789933-03-000082
1995,789933,20031113,0000950152-03-009676
1996,790051,20030512,0001047469-03-017891
1997,790051,20030811,0001104659-03-017401
1998,790051,20031112,0001104659-03-025758
1999,790359,20030514,0001015402-03-001778
2000,790359,20030813,0001015402-03-003229
2001,790359,20031113,0001015402-03-004469
2002,790526,20030321,0001019687-03-000527
2003,790526,20030623,0001019687-03-001315
2004,790526,20030922,0001019687-03-001938
2005,790816,20030514,0000950116-03-002634
2006,790816,20030813,0000950116-03-003476
2007,790816,20031112,0000950116-03-004427
2008,791908,20030515,0000950162-03-000803
2009,791908,20030813,0000950162-03-001113
2010,791908,20031112,0000950162-03-001498
2011,791963,20030513,0000791963-03-000014
2012,791963,20030812,0000791963-03-000017
2013,792966,20030515,0000950124-03-001766
2014,792966,20030814,0000950124-03-002746
2015,792966,20031114,0000950124-03-003685
2016,792987,20030513,0000792987-03-000060
2017,792987,20030814,0000792987-03-000083
2018,792987,20031114,0000792987-03-000094
2019,793074,20030509,0000793074-03-000013
2020,793074,20031104,0000793074-03-000081
2021,793524,20030514,0000793524-03-000006
2022,793524,20030813,0000793524-03-000008
2023,793524,20031114,0000793524-03-000009
2024,793733,20030207,0000950149-03-000261
2025,793733,20030514,0001104659-03-009803
2026,793733,20030813,0001104659-03-018213
2027,793733,20031114,0001104659-03-026301
2028,793952,20030514,0000897069-03-000576
2029,793952,20031112,0000897069-03-001390
2030,794170,20030314,0000950116-03-001932
2031,794170,20030911,0000950116-03-003840
2032,794172,20030214,0000950152-03-001895
2033,794172,20030814,0000950152-03-007717
2034,794367,20030617,0000794367-03-000080
2035,794367,20030916,0000794367-03-000103
2036,794367,20031216,0000794367-03-000128
2037,794619,20030314,0000916641-03-000556
2038,794619,20030911,0001193125-03-048388
2039,794619,20031212,0001193125-03-093294
2040,795212,20030617,0001047469-03-021517
2041,795212,20030916,0001104659-03-020779
2042,795212,20031216,0001104659-03-028627
2043,795266,20030414,0000950148-03-000838
2044,795266,20030715,0000950148-03-001737
2045,795266,20031015,0000950148-03-002465
2046,795403,20030509,0001171520-03-000106
2047,795403,20030813,0001171520-03-000226
2048,795403,20031112,0001104659-03-025797
2049,796343,20030411,0001047469-03-013090
2050,796343,20031010,0001047469-03-033124
2051,796505,20030214,0001015402-03-000388
2052,796505,20030813,0001015402-03-003233
2053,796534,20030515,0000796534-03-000006
2054,796534,20030814,0000796534-03-000009
2055,796534,20031114,0000796534-03-000012
2056,797465,20030416,0000797465-03-000009
2057,797465,20030715,0000797465-03-000020
2058,797465,20031014,0000797465-03-000028
2059,797468,20030508,0000797468-03-000183
2060,797468,20031104,0000797468-03-000322
2061,797721,20030214,0000936392-03-000150
2062,797721,20030815,0000936392-03-001173
2063,798081,20030612,0000914317-03-001734
2064,798081,20030912,0000914317-03-002745
2065,798081,20031212,0000914317-03-003674
2066,798287,20030513,0000798287-03-000011
2067,798287,20030814,0000798287-03-000015
2068,798287,20031112,0000798287-03-000020
2069,798354,20030423,0000899243-03-000927
2070,798354,20030723,0001193125-03-022325
2071,798354,20031022,0001193125-03-064870
2072,798359,20030314,0000798359-03-000018
2073,798359,20030915,0000798359-03-000041
2074,798359,20031215,0000798359-03-000051
2075,798783,20030513,0001021408-03-007594
2076,798783,20030813,0001193125-03-035518
2077,798783,20031112,0001193125-03-078587
2078,798941,20030514,0000798941-03-000002
2079,798941,20031113,0000798941-03-000007
2080,798949,20030515,0000798949-03-000058
2081,798949,20030814,0000798949-03-000066
2082,799167,20030506,0001104659-03-008220
2083,799167,20031113,0001104659-03-026061
2084,799233,20030514,0000799233-03-000015
2085,799233,20030814,0000799233-03-000027
2086,799233,20031113,0000799233-03-000039
2087,799292,20030515,0000950152-03-005568
2088,799292,20030814,0000799292-03-000003
2089,799292,20031112,0000799292-03-000013
2090,799698,20030515,0000898430-03-003049
2091,799698,20030814,0001144204-03-004580
2092,799698,20031112,0001144204-03-007005
2093,799850,20030307,0000950134-03-003520
2094,799850,20030912,0001104659-03-020554
2095,800240,20030428,0000950144-03-005634
2096,800240,20030731,0000950144-03-009150
2097,800457,20030514,0001135428-03-000308
2098,800457,20030814,0001135428-03-000477
2099,801337,20030514,0001005150-03-000924
2100,801337,20030813,0001005150-03-001305
2101,801337,20031114,0001005150-03-001776
2102,802481,20030121,0000802481-03-000008
2103,802481,20030429,0000802481-03-000013
2104,803016,20030212,0000803016-03-000004
2105,803016,20030514,0000803016-03-000009
2106,803016,20031112,0000803016-03-000025
2107,803164,20030515,0000905729-03-000215
2108,803164,20030814,0000905729-03-000322
2109,803164,20031114,0000905729-03-000404
2110,803649,20030512,0001104659-03-008923
2111,803649,20030814,0001104659-03-018450
2112,803649,20031112,0001104659-03-025855
2113,804328,20030122,0000936392-03-000045
2114,804328,20030423,0000936392-03-000531
2115,804328,20030723,0000936392-03-000969
2116,804563,20030514,0000804563-03-000002
2117,804563,20031113,0000804563-03-000004
2118,805676,20030508,0000950152-03-005158
2119,805676,20030808,0000950152-03-007431
2120,805676,20031107,0000950152-03-009450
2121,805928,20030514,0000950134-03-007947
2122,805928,20030812,0000950134-03-011423
2123,805928,20031119,0000950134-03-015608
2124,806279,20030515,0000893220-03-000944
2125,806279,20031112,0000893220-03-001876
2126,806517,20030513,0000950135-03-003007
2127,806517,20030814,0000950135-03-004405
2128,807707,20030605,0000807707-03-000019
2129,807707,20031015,0000807707-03-000061
2130,807863,20030213,0001047469-03-005170
2131,807863,20030812,0001144204-03-004349
2132,807882,20030304,0000807882-03-000008
2133,808219,20030407,0000892251-03-000237
2134,808219,20031014,0000892251-03-000578
2135,808326,20030214,0000950127-03-000133
2136,808326,20030515,0000950127-03-000513
2137,808326,20030814,0000950127-03-000929
2138,810136,20030319,0000810136-03-000012
2139,810136,20030618,0000810136-03-000028
2140,810136,20030917,0000810136-03-000044
2141,810332,20030214,0000950153-03-000302
2142,810332,20030515,0000950153-03-001079
2143,810332,20030814,0000950153-03-001621
2144,810958,20030515,0000950152-03-005533
2145,810958,20031113,0000950152-03-009681
2146,811211,20030514,0000811211-03-000006
2147,811211,20030814,0000811211-03-000008
2148,811211,20031114,0000811211-03-000018
2149,811212,20030214,0001001277-03-000078
2150,811212,20031113,0001001277-03-000516
2151,811240,20030512,0000898430-03-002865
2152,811240,20030917,0001193125-03-050363
2153,811589,20030515,0000914317-03-001598
2154,811589,20030814,0000914317-03-002468
2155,811589,20031114,0000914317-03-003474
2156,811596,20030515,0000811596-03-000004
2157,811596,20030814,0000811596-03-000007
2158,811596,20031114,0000811596-03-000009
2159,811641,20030515,0000927016-03-002707
2160,811641,20030814,0001193125-03-036942
2161,811641,20031112,0001193125-03-077736
2162,811808,20030515,0000811808-03-000013
2163,811808,20030813,0000811808-03-000031
2164,811808,20031113,0000811808-03-000035
2165,811830,20030515,0000893220-03-000959
2166,811830,20030813,0000893220-03-001429
2167,811830,20031114,0000893220-03-001940
2168,812011,20030314,0000812011-03-000004
2169,812011,20030613,0000812011-03-000008
2170,812011,20031212,0000812011-03-000045
2171,812074,20030515,0001047469-03-018679
2172,812074,20030814,0001047469-03-027660
2173,812074,20031113,0001104659-03-025888
2174,812796,20030515,0000950137-03-002999
2175,813298,20030616,0001193125-03-010088
2176,813298,20030916,0001193125-03-049986
2177,813672,20030512,0000891618-03-002452
2178,813672,20031107,0000891618-03-005748
2179,813762,20030515,0000950117-03-002117
2180,813762,20030814,0000950117-03-003606
2181,813762,20031114,0000950117-03-004872
2182,813828,20030515,0001047469-03-018924
2183,813828,20030814,0001047469-03-027487
2184,814453,20030430,0000895813-03-000103
2185,814453,20030805,0000895813-03-000165
2186,814453,20031110,0000895813-03-000236
2187,814547,20030212,0000936392-03-000127
2188,814547,20030725,0000936392-03-000992
2189,814549,20030515,0001104659-03-010311
2190,814549,20030814,0001104659-03-018709
2191,814585,20030515,0001193125-03-005600
2192,814585,20030814,0001193125-03-037432
2193,814585,20031113,0001193125-03-080359
2194,814676,20030508,0000814676-03-000004
2195,814676,20030807,0000814676-03-000006
2196,814676,20031107,0000814676-03-000008
2197,815094,20030214,0001104659-03-002267
2198,815094,20030811,0001104659-03-017324
2199,815097,20030414,0000815097-03-000011
2200,815097,20030715,0000815097-03-000028
2201,815097,20031015,0000950142-03-001818
2202,815556,20030417,0001045969-03-001091
2203,815556,20030806,0001193125-03-029878
2204,815556,20031112,0001193125-03-076444
2205,816956,20030514,0000914317-03-001491
2206,816956,20030814,0000914317-03-002459
2207,816956,20031113,0000914317-03-003409
2208,817720,20030206,0000950153-03-000210
2209,817720,20030508,0000950153-03-000997
2210,817720,20031107,0000950153-03-002233
2211,818033,20030514,0000818033-03-000012
2212,818033,20031112,0000818033-03-000044
2213,818479,20030513,0000818479-03-000014
2214,818479,20030814,0000818479-03-000031
2215,818677,20030207,0000939057-03-000026
2216,818677,20030814,0000939057-03-000226
2217,818677,20031112,0000939057-03-000340
2218,819050,20030515,0001104659-03-010394
2219,819050,20031114,0001104659-03-026682
2220,819793,20030512,0001104659-03-009091
2221,819793,20031106,0001104659-03-024902
2222,820313,20030422,0001047469-03-014150
2223,820313,20030805,0001047469-03-026318
2224,820313,20031114,0001047469-03-037469
2225,820318,20030213,0000820318-03-000003
2226,820318,20030514,0000820318-03-000011
2227,820318,20031113,0000820318-03-000030
2228,821002,20030611,0000950136-03-001479
2229,821002,20030915,0000950136-03-002272
2230,821002,20031215,0000950136-03-003084
2231,821026,20030514,0000950152-03-005468
2232,821026,20030819,0000950152-03-007819
2233,821130,20030514,0000821130-03-000015
2234,821130,20031112,0000821130-03-000055
2235,821189,20030505,0000821189-03-000115
2236,821189,20030807,0000821189-03-000177
2237,821189,20031106,0000821189-03-000216
2238,821483,20030211,0000948830-03-000044
2239,821483,20030513,0000948830-03-000129
2240,821483,20031106,0001263279-03-000054
2241,822416,20030512,0000950124-03-001635
2242,822416,20031105,0000950124-03-003436
2243,822663,20030513,0000822663-03-000011
2244,822663,20030813,0000822663-03-000031
2245,822663,20031114,0000822663-03-000063
2246,822746,20030515,0000948830-03-000136
2247,822746,20030819,0000948830-03-000202
2248,822746,20031119,0001263279-03-000081
2249,822818,20030520,0000927016-03-002803
2250,822818,20031117,0001193125-03-082553
2251,823277,20030109,0000897101-03-000012
2252,823768,20030430,0000950129-03-002331
2253,823768,20030805,0000950129-03-003914
2254,824142,20030506,0001026608-03-000069
2255,824142,20030813,0001026608-03-000090
2256,824142,20031114,0001026608-03-000103
2257,824410,20030513,0001005150-03-000893
2258,824410,20030813,0001005150-03-001296
2259,824410,20031114,0001005150-03-001765
2260,825313,20030514,0001104659-03-009632
2261,825313,20030813,0001104659-03-018092
2262,825313,20031117,0001104659-03-026767
2263,825322,20030214,0001125282-03-001861
2264,825322,20031114,0001125282-03-006190
2265,825542,20030211,0000950152-03-001515
2266,825542,20030513,0000950152-03-005395
2267,825542,20030812,0000950152-03-007556
2268,825788,20030515,0000950131-03-002931
2269,825788,20030814,0001193125-03-037369
2270,825788,20031114,0001193125-03-081356
2271,826154,20030808,0001168557-03-000046
2272,826253,20030114,0000826253-03-000004
2273,826253,20030821,0000826253-03-000022
2274,826675,20030514,0000826675-03-000043
2275,826675,20030814,0000826675-03-000049
2276,826675,20031125,0000826675-03-000056
2277,827052,20030514,0000827052-03-000065
2278,827052,20030813,0000827052-03-000114
2279,827052,20031114,0000827052-03-000149
2280,827054,20030207,0000950147-03-000125
2281,827054,20030812,0001104659-03-017785
2282,827054,20031114,0001104659-03-026294
2283,827187,20030509,0000827187-03-000013
2284,827187,20030812,0000827187-03-000026
2285,828146,20030514,0000898430-03-002987
2286,828146,20030814,0001193125-03-037523
2287,828146,20031114,0001193125-03-082005
2288,828944,20030515,0000946275-03-000373
2289,828944,20030814,0000946275-03-000575
2290,828944,20031114,0000946275-03-000831
2291,829224,20030212,0000891020-03-000426
2292,829224,20030513,0000891020-03-001521
2293,830122,20030512,0000950152-03-005239
2294,830122,20030814,0000950152-03-007664
